FDC_ID,Item,Category,Calories,Protein,Carbohydrate,Total fat,Cholesterol,Fiber,Water,Alcohol,Vitamin C,Health Category
172951,"Luncheon meat, pork with ham, minced, canned, includes Spam (Hormel)",Sausages and Luncheon Meats,315.0,13.4,4.6,26.6,71.0 mg,0.0,51.7 g,0.0 g,0.0 mg,Indulgent
168834,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",Sweets,153.0,1.4,34.56,0.97,0.0 mg,0.0,62.16 g,0.0 g,0.0 mg,Indulgent
169403,"Mushrooms, maitake, raw",Vegetables and Vegetable Products,31.0,1.94,6.97,0.19,0.0 mg,2.7,90.37 g,0.0 g,0.0 mg,Nourishing
171316,"Spices, anise seed",Spices and Herbs,337.0,17.6,50.02,15.9,0.0 mg,14.6,9.54 g,0.0 g,21.0 mg,Indulgent
170223,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",Beef Products,230.0,32.73,0.0,10.0,96.0 mg,0.0,56.74 g,0.0 g,0.0 mg,Balanced
169095,"Olives, ripe, canned (jumbo-super colossal)",Fruits and Fruit Juices,81.0,0.97,5.61,6.87,0.0 mg,2.5,84.34 g,0.0 g,1.5 mg,Balanced
172761,"Muffins, English, wheat",Baked Products,223.0,8.7,44.8,2.0,0.0 mg,4.6,42.3 g,0.0 g,0.0 mg,Indulgent
172453,"Winged beans, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,147.0,10.62,14.94,5.84,0.0 mg,,67.19 g,,0.0 mg,Balanced
172076,"BURGER KING, CROISSAN'WICH with Egg and Cheese",Fast Foods,283.0,10.35,24.79,15.78,139.0 mg,0.7,46.4 g,,0.0 mg,Indulgent
168841,"Toppings, butterscotch or caramel",Sweets,216.0,1.21,57.01,0.0,0.0 mg,0.0,40.63 g,0.0 g,0.5 mg,Indulgent
172458,"Peanut butter, smooth, reduced fat",Legumes and Legume Products,520.0,25.9,35.65,34.0,0.0 mg,5.2,1.2 g,0.0 g,0.0 mg,Indulgent
172048,"LITTLE CAESARS 14"" Original Round Pepperoni Pizza, Regular Crust",Fast Foods,273.0,13.59,31.01,10.5,28.0 mg,1.7,42.57 g,,0.0 mg,Balanced
175070,"Archway Home Style Cookies, Sugar Free Oatmeal",Baked Products,442.0,5.54,67.2,20.92,0.0 mg,1.9,5.0 g,,0.0 mg,Indulgent
172534,"Veal, variety meats and by-products, liver, raw","Lamb, Veal, and Game Products",140.0,19.93,2.91,4.85,334.0 mg,0.0,70.89 g,0.0 g,0.7 mg,Balanced
170659,"Ice creams, vanilla, fat free",Sweets,138.0,4.48,30.06,0.0,0.0 mg,1.0,64.35 g,0.0 g,0.0 mg,Balanced
173637,"Chicken, roasting, light meat, meat only, cooked, roasted",Poultry Products,153.0,27.13,0.0,4.07,75.0 mg,0.0,67.85 g,0.0 g,0.0 mg,Balanced
173580,"Margarine-like, vegetable oil-butter spread, tub, with salt",Fats and Oils,362.0,1.0,1.0,40.0,0.0 mg,0.0,56.0 g,0.0 g,0.1 mg,Indulgent
170154,"Seeds, sunflower seed kernels, toasted, without salt",Nut and Seed Products,619.0,17.21,20.59,56.8,0.0 mg,11.5,1.0 g,,1.4 mg,Indulgent
170347,"KFC, Fried Chicken, ORIGINAL RECIPE, Wing, meat and skin with breading",Fast Foods,297.0,21.7,9.93,18.9,113.0 mg,0.0,46.4 g,,,Indulgent
168117,"Cranberry juice, unsweetened",Fruits and Fruit Juices,46.0,0.39,12.2,0.13,0.0 mg,0.1,87.13 g,0.0 g,9.3 mg,Indulgent
170026,"Potatoes, flesh and skin, raw",Vegetables and Vegetable Products,77.0,2.05,17.49,0.09,0.0 mg,2.1,79.25 g,0.0 g,19.7 mg,Balanced
172934,"Pork sausage, link/patty, unprepared",Sausages and Luncheon Meats,288.0,15.39,0.93,24.8,70.0 mg,0.0,56.59 g,0.0 g,0.0 mg,Indulgent
170237,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",Beef Products,211.0,30.5,0.0,8.91,93.0 mg,0.0,60.38 g,0.0 g,0.0 mg,Balanced
170204,"Beef, cured, pastrami",Sausages and Luncheon Meats,147.0,21.8,0.36,5.82,68.0 mg,0.0,69.53 g,0.0 g,0.3 mg,Balanced
172131,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",Beef Products,168.0,29.08,0.0,4.84,80.0 mg,0.0,65.68 g,0.0 g,0.0 mg,Balanced
168773,"Egg custards, dry mix, prepared with whole milk",Sweets,122.0,3.99,17.6,4.0,51.0 mg,0.0,73.45 g,0.0 g,0.1 mg,Balanced
169470,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",Beef Products,151.0,20.48,0.0,7.01,62.0 mg,0.0,72.01 g,0.0 g,0.0 mg,Balanced
171465,"Chicken, broilers or fryers, light meat, meat only, cooked, fried",Poultry Products,192.0,32.82,0.42,5.54,90.0 mg,0.0,60.14 g,,0.0 mg,Balanced
174851,"Beverages, carbonated, cola, without caffeine",Beverages,41.0,0.0,10.58,0.0,0.0 mg,0.0,89.62 g,0.0 g,0.0 mg,Indulgent
174254,"Lima beans, large, mature seeds, canned",Legumes and Legume Products,79.0,4.93,14.91,0.17,0.0 mg,4.8,77.08 g,,0.0 mg,Nourishing
171831,Wasabi,"Soups, Sauces, and Gravies",292.0,2.23,46.13,10.9,0.0 mg,6.1,31.7 g,0.0 g,0.0 mg,Indulgent
172214,"Cream substitute, flavored, powdered",Dairy and Egg Products,482.0,0.68,75.42,21.47,0.0 mg,1.2,1.52 g,0.0 g,0.0 mg,Indulgent
173475,"Spearmint, fresh",Spices and Herbs,44.0,3.29,8.41,0.73,0.0 mg,6.8,85.55 g,,13.3 mg,Nourishing
174201,"Fish, halibut, Atlantic and Pacific, cooked, dry heat",Finfish and Shellfish Products,111.0,22.54,0.0,1.61,60.0 mg,0.0,76.12 g,0.0 g,0.0 mg,Nourishing
170205,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, raw",Beef Products,170.0,19.42,0.49,9.99,69.0 mg,0.0,69.19 g,0.0 g,0.0 mg,Balanced
172755,"Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)",Baked Products,371.0,5.4,47.8,18.5,114.0 mg,1.9,27.1 g,0.0 g,3.9 mg,Indulgent
172167,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",Beef Products,372.0,23.34,0.0,30.95,88.0 mg,0.0,45.56 g,0.0 g,0.0 mg,Indulgent
172209,KRAFT CHEEZ WHIZ Pasteurized Process Cheese Sauce,Dairy and Egg Products,276.0,12.0,9.2,21.0,75.0 mg,0.3,51.5 g,,0.4 mg,Indulgent
171779,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, raw",Beef Products,130.0,22.37,0.0,4.55,62.0 mg,0.0,72.47 g,0.0 g,0.0 mg,Balanced
171571,"Soup, chicken noodle, dry, mix","Soups, Sauces, and Gravies",377.0,15.42,62.32,6.51,74.0 mg,3.2,4.94 g,0.0 g,0.0 mg,Indulgent
173199,"Carbonated beverage, cream soda",Beverages,51.0,0.0,13.3,0.0,0.0 mg,0.0,86.7 g,0.0 g,0.0 mg,Indulgent
171077,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",Poultry Products,120.0,22.5,0.0,2.62,73.0 mg,0.0,73.9 g,0.0 g,0.0 mg,Nourishing
169515,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",Beef Products,354.0,24.13,0.0,27.86,83.0 mg,0.0,47.36 g,,0.0 mg,Indulgent
172439,"Bacon, meatless",Legumes and Legume Products,309.0,11.69,5.31,29.52,0.0 mg,2.6,48.98 g,0.0 g,0.0 mg,Indulgent
173965,"Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean only, raw",Beef Products,138.0,20.85,0.0,6.11,49.0 mg,0.0,72.42 g,0.0 g,0.0 mg,Balanced
173728,"Beans, adzuki, mature seeds, cooked, boiled, without salt",Legumes and Legume Products,128.0,7.52,24.77,0.1,0.0 mg,7.3,66.29 g,,0.0 mg,Balanced
168734,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",Beef Products,165.0,20.64,0.0,8.55,66.0 mg,0.0,70.08 g,0.0 g,0.0 mg,Balanced
174959,"Cookies, ladyfingers, with lemon juice and rind",Baked Products,365.0,10.6,59.7,9.1,221.0 mg,1.0,19.5 g,0.0 g,3.7 mg,Indulgent
170327,"BURGER KING, french fries",Fast Foods,280.0,3.23,38.7,12.48,,2.9,43.95 g,,2.2 mg,Indulgent
170191,"Seeds, sesame butter, paste",Nut and Seed Products,586.0,18.08,24.05,50.87,0.0 mg,5.5,1.6 g,0.0 g,0.0 mg,Indulgent
171724,"Currants, zante, dried",Fruits and Fruit Juices,290.0,3.43,76.98,0.22,0.0 mg,4.4,17.6 g,0.0 g,4.7 mg,Indulgent
172890,"Sauce, teriyaki, ready-to-serve, reduced sodium","Soups, Sauces, and Gravies",89.0,5.93,15.58,0.02,0.0 mg,0.1,69.7 g,0.0 g,0.0 mg,Nourishing
169891,"Cabbage, mustard, salted",Vegetables and Vegetable Products,28.0,1.1,5.63,0.1,0.0 mg,3.1,92.1 g,0.0 g,0.0 mg,Nourishing
173585,"Margarine, regular, 80% fat, composite, stick, without salt",Fats and Oils,717.0,0.16,0.7,80.71,0.0 mg,0.0,16.52 g,0.0 g,0.2 mg,Indulgent
169828,"Tea, herbal, brewed, Hohoysi (Hopi)",American Indian/Alaska Native Foods,2.0,0.12,0.0,0.2,,,99.64 g,,,Balanced
171714,"Breadfruit, raw",Fruits and Fruit Juices,103.0,1.07,27.12,0.23,0.0 mg,4.9,70.65 g,0.0 g,29.0 mg,Balanced
169731,"Noodles, egg, dry, enriched",Cereal Grains and Pasta,384.0,14.16,71.27,4.44,84.0 mg,3.3,9.01 g,0.0 g,0.0 mg,Indulgent
171034,"Salad dressing, honey mustard dressing, reduced calorie",Fats and Oils,207.0,0.98,28.26,10.0,0.0 mg,0.8,57.19 g,0.0 g,0.4 mg,Indulgent
168005,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar",Baked Products,457.0,11.71,66.2,16.11,,,3.17 g,,,Indulgent
174499,"Chicken, dark meat, drumstick, meat only, with added solution, raw",Poultry Products,106.0,19.19,0.0,3.26,92.0 mg,0.0,77.71 g,0.0 g,0.0 mg,Nourishing
168070,"Restaurant, Latino, arepa (unleavened cornmeal bread)",Restaurant Foods,219.0,5.48,37.14,5.38,5.0 mg,2.6,50.8 g,,,Indulgent
173035,"Grapefruit, sections, canned, water pack, solids and liquids",Fruits and Fruit Juices,36.0,0.58,9.15,0.1,0.0 mg,0.4,89.85 g,0.0 g,21.8 mg,Indulgent
171824,"Sauce, salsa, verde, ready-to-serve","Soups, Sauces, and Gravies",38.0,1.13,6.36,0.89,0.0 mg,1.9,89.52 g,0.0 g,12.3 mg,Balanced
175060,"Crackers, cheese, low sodium",Baked Products,503.0,10.1,58.2,25.3,13.0 mg,2.4,3.1 g,0.0 g,0.0 mg,Indulgent
174947,"Cake, yellow, enriched, dry mix",Baked Products,374.0,3.7,81.92,3.5,0.0 mg,1.2,7.18 g,0.0 g,0.0 mg,Indulgent
173091,"Beef, New Zealand, imported, subcutaneous fat, raw",Beef Products,685.0,8.5,0.0,72.38,64.0 mg,0.0,19.91 g,0.0 g,0.0 mg,Indulgent
174185,"Fish, carp, cooked, dry heat",Finfish and Shellfish Products,162.0,22.86,0.0,7.17,84.0 mg,0.0,69.63 g,,1.6 mg,Balanced
173120,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",Beef Products,119.0,22.31,0.0,2.62,58.0 mg,0.0,73.97 g,0.0 g,0.0 mg,Nourishing
167895,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",Pork Products,189.0,19.34,0.0,11.82,74.0 mg,0.0,68.22 g,0.0 g,0.0 mg,Balanced
174213,"Mollusks, abalone, mixed species, cooked, fried",Finfish and Shellfish Products,189.0,19.63,11.05,6.78,94.0 mg,0.0,60.1 g,,1.8 mg,Balanced
168398,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared (Includes foods for USDA's Food Distribution Program)",Vegetables and Vegetable Products,88.0,3.02,20.71,0.78,0.0 mg,2.1,75.0 g,0.0 g,6.4 mg,Balanced
168852,"Frostings, glaze, chocolate, prepared-from-recipe, with butter, NFSMI Recipe No. C-32",Sweets,359.0,1.42,72.18,7.17,18.0 mg,1.1,18.27 g,0.0 g,0.1 mg,Indulgent
174905,"Biscuits, plain or buttermilk, refrigerated dough, lower fat, baked",Baked Products,319.0,7.8,51.6,9.1,0.0 mg,2.3,27.7 g,0.0 g,0.0 mg,Indulgent
170768,"PIZZA HUT 14"" Sausage Pizza, THIN 'N CRISPY Crust",Fast Foods,323.0,13.95,28.7,16.9,37.0 mg,2.4,37.28 g,,3.0 mg,Indulgent
173972,"Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean only, raw",Beef Products,129.0,22.41,0.0,4.43,48.0 mg,0.0,73.05 g,0.0 g,0.0 mg,Balanced
170277,"Sweetener, syrup, agave",Sweets,310.0,0.09,76.37,0.45,0.0 mg,0.2,22.94 g,0.0 g,17.0 mg,Indulgent
169140,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,78.0,7.07,15.01,0.81,0.0 mg,,76.02 g,,17.3 mg,Nourishing
172863,"Chicken, dark meat, thigh, meat and skin, with added solution, raw",Poultry Products,197.0,16.56,0.0,14.58,95.0 mg,0.0,68.63 g,0.0 g,0.0 mg,Balanced
174375,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled","Lamb, Veal, and Game Products",297.0,26.06,0.0,20.61,99.0 mg,0.0,53.31 g,,0.0 mg,Indulgent
173765,"Soymilk (All flavors), enhanced",Legumes and Legume Products,45.0,2.94,3.45,1.99,0.0 mg,0.4,90.98 g,,7.2 mg,Balanced
171386,"Infant formula, NESTLE, GOOD START SUPREME, with iron, DHA and ARA, prepared from liquid concentrate",Baby Foods,66.0,1.45,7.39,3.37,4.0 mg,0.0,87.5 g,0.0 g,5.9 mg,Indulgent
174237,"Fish, pollock, Atlantic, cooked, dry heat",Finfish and Shellfish Products,118.0,24.92,0.0,1.26,91.0 mg,0.0,72.03 g,,0.0 mg,Nourishing
173391,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",Beef Products,273.0,24.83,0.0,19.25,79.0 mg,0.0,55.98 g,0.0 g,0.0 mg,Indulgent
170255,"Frozen novelties, juice type, POPSICLE SCRIBBLERS",Sweets,81.0,0.0,19.68,0.24,,0.0,79.96 g,,1.2 mg,Indulgent
168997,"Raspberries, wild (Northern Plains Indians)",American Indian/Alaska Native Foods,62.0,1.12,13.85,0.28,,7.5,84.48 g,,26.4 mg,Nourishing
171682,"Cereals, QUAKER, Instant Oatmeal, Cinnamon Swirl, high fiber",Breakfast Cereals,366.0,8.79,75.67,4.8,0.0 mg,22.3,7.52 g,,0.2 mg,Indulgent
172716,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",Baked Products,492.0,5.1,65.36,24.72,0.0 mg,2.0,3.57 g,0.0 g,0.0 mg,Indulgent
168615,"Beef, rib, shortribs, separable lean only, choice, cooked, braised",Beef Products,295.0,30.76,0.0,18.13,93.0 mg,0.0,50.15 g,0.0 g,0.0 mg,Indulgent
170778,"McDONALD'S, RANCH SNACK WRAP, Grilled",Fast Foods,222.0,13.77,18.43,10.31,41.0 mg,0.9,55.17 g,,0.4 mg,Balanced
174704,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",Beef Products,238.0,26.3,1.1,14.3,83.0 mg,0.0,57.2 g,0.0 g,0.0 mg,Balanced
173669,"Fish, herring, Pacific, raw",Finfish and Shellfish Products,195.0,16.39,0.0,13.88,77.0 mg,0.0,71.52 g,,0.0 mg,Balanced
169956,"Lima beans, immature seeds, frozen, baby, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,105.0,6.65,19.45,0.3,0.0 mg,4.8,72.35 g,0.0 g,5.8 mg,Nourishing
173640,"Chicken, stewing, meat and skin, and giblets and neck, raw",Poultry Products,251.0,17.48,0.19,19.52,87.0 mg,0.0,62.5 g,0.0 g,3.1 mg,Indulgent
171691,"Apples, dried, sulfured, uncooked",Fruits and Fruit Juices,243.0,0.93,65.89,0.32,0.0 mg,8.7,31.76 g,0.0 g,3.9 mg,Indulgent
171432,"Margarine, 80% fat, tub, CANOLA HARVEST Soft Spread (canola, palm and palm kernel oils)",Fats and Oils,730.0,0.41,1.39,80.32,,,16.06 g,,,Indulgent
173499,"Babyfood, dinner, vegetables, noodles and chicken, strained",Baby Foods,63.0,2.0,7.9,2.5,,1.1,87.2 g,,0.7 mg,Indulgent
170282,"Candies, coconut bar, not chocolate covered",Sweets,481.0,2.13,55.87,27.65,0.0 mg,6.4,13.26 g,0.0 g,2.7 mg,Indulgent
172183,"Egg, white, raw, fresh",Dairy and Egg Products,52.0,10.9,0.73,0.17,0.0 mg,0.0,87.57 g,0.0 g,0.0 mg,Nourishing
173850,"Veal, Australian, rib, rib roast, separable lean and fat, raw","Lamb, Veal, and Game Products",201.0,19.6,1.15,13.1,60.0 mg,0.0,65.35 g,0.0 g,0.0 mg,Balanced
167845,"Pork, fresh, shoulder, whole, separable lean only, raw",Pork Products,148.0,19.55,0.0,7.14,67.0 mg,0.0,72.63 g,,0.8 mg,Balanced
170041,"Potatoes, mashed, dehydrated, granules with milk, dry form",Vegetables and Vegetable Products,357.0,10.9,77.7,1.1,2.0 mg,6.6,6.3 g,0.0 g,16.0 mg,Indulgent
168057,"Elk, free range, roast, eye of round, cooked (Shoshone Bannock)",American Indian/Alaska Native Foods,148.0,30.56,0.0,2.85,63.0 mg,0.0,64.58 g,0.0 g,0.0 mg,Nourishing
173441,"Milk, fluid, 1% fat, without added vitamin A and vitamin D",Dairy and Egg Products,42.0,3.37,4.99,0.97,5.0 mg,0.0,89.92 g,0.0 g,0.0 mg,Balanced
173109,"Beef, New Zealand, imported, tenderloin, separable lean and fat, raw",Beef Products,146.0,21.04,0.0,6.88,58.0 mg,0.0,71.18 g,0.0 g,0.0 mg,Balanced
167600,"Udi's, Gluten Free, Whole Grain Dinner Rolls",Baked Products,329.0,11.8,44.29,11.6,,11.2,29.9 g,,,Indulgent
167916,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",Pork Products,95.0,15.43,0.67,3.48,53.0 mg,0.0,77.03 g,0.0 g,0.0 mg,Nourishing
168105,"Frozen yogurts, flavors other than chocolate",Sweets,127.0,3.0,21.6,3.6,13.0 mg,0.0,71.2 g,0.0 g,0.7 mg,Balanced
171022,"Salad dressing, italian dressing, commercial, regular, without salt",Fats and Oils,292.0,0.38,10.43,28.37,67.0 mg,0.0,56.4 g,0.0 g,0.0 mg,Indulgent
174341,"Lamb, New Zealand, imported, fore-shank, separable lean only, cooked, braised","Lamb, Veal, and Game Products",209.0,33.31,0.0,8.4,115.0 mg,0.0,59.33 g,0.0 g,0.0 mg,Balanced
169397,"Pickles, chowchow, with cauliflower onion mustard, sweet",Vegetables and Vegetable Products,121.0,1.5,26.64,0.9,0.0 mg,1.5,68.9 g,0.0 g,6.0 mg,Indulgent
171165,"Soup, onion, dry, mix","Soups, Sauces, and Gravies",293.0,7.48,65.07,0.34,0.0 mg,6.6,3.79 g,0.0 g,3.4 mg,Indulgent
169754,"Wheat flour, white, all-purpose, enriched, calcium-fortified",Cereal Grains and Pasta,364.0,10.33,76.31,0.98,0.0 mg,2.7,11.92 g,,0.0 mg,Indulgent
172124,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",Beef Products,176.0,26.66,0.0,6.94,77.0 mg,0.0,64.65 g,0.0 g,0.0 mg,Balanced
169282,"Soybeans, green, raw",Vegetables and Vegetable Products,147.0,12.95,11.05,6.8,0.0 mg,4.2,67.5 g,,29.0 mg,Balanced
171322,"Spices, dill weed, dried",Spices and Herbs,253.0,19.96,55.82,4.36,0.0 mg,13.6,7.3 g,,50.0 mg,Indulgent
171431,"Margarine, margarine-like vegetable oil spread, 67-70% fat, tub",Fats and Oils,606.0,0.07,0.59,68.29,,,29.52 g,,,Indulgent
172662,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, roasted","Lamb, Veal, and Game Products",193.0,25.95,0.0,9.91,97.0 mg,0.0,64.15 g,0.0 g,0.0 mg,Balanced
173869,"Liver cheese, pork",Sausages and Luncheon Meats,304.0,15.2,2.1,25.6,174.0 mg,0.0,53.6 g,,3.0 mg,Indulgent
167668,"Restaurant, Chinese, fried rice, without meat",Restaurant Foods,174.0,4.05,32.79,2.96,18.0 mg,1.1,59.09 g,0.0 g,3.8 mg,Balanced
172796,"Rolls, hamburger or hotdog, plain",Baked Products,279.0,9.77,50.12,3.91,0.0 mg,1.8,34.34 g,0.0 g,1.3 mg,Indulgent
168069,"Restaurant, Latino, tripe soup",Restaurant Foods,74.0,8.61,4.07,2.58,59.0 mg,,83.41 g,,,Nourishing
174133,"Beverages, coffee, instant, decaffeinated, powder",Beverages,351.0,11.6,76.0,0.2,0.0 mg,0.0,3.2 g,0.0 g,0.0 mg,Indulgent
169682,"Snacks, potato chips, cheese-flavor",Snacks,496.0,8.5,57.7,27.2,4.0 mg,5.2,1.8 g,,54.1 mg,Indulgent
174832,"Beverages, almond milk, unsweetened, shelf stable",Beverages,15.0,0.4,1.31,0.96,0.0 mg,0.2,96.54 g,0.0 g,0.0 mg,Indulgent
168912,"Spaghetti, spinach, cooked",Cereal Grains and Pasta,130.0,4.58,26.15,0.63,0.0 mg,,68.14 g,,0.0 mg,Balanced
173070,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",Beef Products,184.0,29.67,0.0,7.26,80.0 mg,0.0,62.99 g,0.0 g,0.0 mg,Balanced
167687,"Whipped topping, frozen, low fat",Dairy and Egg Products,224.0,3.0,23.6,13.1,2.0 mg,0.0,59.7 g,0.0 g,0.0 mg,Balanced
171759,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",Beef Products,116.0,23.59,0.0,2.45,63.0 mg,0.0,73.4 g,0.0 g,0.0 mg,Nourishing
173145,"Snacks, granola bar, chewy, reduced sugar, all flavors",Snacks,412.0,5.55,69.4,12.5,0.0 mg,3.1,11.65 g,0.0 g,0.1 mg,Indulgent
174505,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, roasted",Poultry Products,214.0,23.47,0.09,13.81,128.0 mg,0.0,62.6 g,0.0 g,0.0 mg,Balanced
171072,"Chicken, broilers or fryers, back, meat and skin, cooked, stewed",Poultry Products,258.0,22.18,0.0,18.14,78.0 mg,0.0,60.93 g,0.0 g,0.0 mg,Indulgent
168972,"Infant formula, GERBER, GOOD START 2 SOY, with iron, powder",Baby Foods,501.0,12.5,55.6,25.6,0.0 mg,0.0,2.9 g,0.0 g,60.0 mg,Indulgent
169984,"Carrots, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,37.0,0.58,7.73,0.68,0.0 mg,3.3,90.32 g,0.0 g,2.3 mg,Nourishing
173288,"LITTLE CAESARS 14"" Pepperoni Pizza, Large Deep Dish Crust",Fast Foods,265.0,12.93,29.03,10.81,26.0 mg,1.5,44.98 g,,0.0 mg,Balanced
169074,"Tomato sauce, canned, no salt added",Vegetables and Vegetable Products,24.0,1.2,5.31,0.3,0.0 mg,1.5,91.28 g,0.0 g,7.0 mg,Indulgent
174889,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, roasted","Lamb, Veal, and Game Products",175.0,26.52,0.0,7.63,97.0 mg,0.0,66.02 g,0.0 g,0.0 mg,Balanced
167641,"Oil, spotted seal (Alaska Native)",American Indian/Alaska Native Foods,894.0,0.0,0.0,99.32,,0.0,0.25 g,,0.0 mg,Indulgent
175189,"Beans, cranberry (roman), mature seeds, raw",Legumes and Legume Products,335.0,23.03,60.05,1.23,0.0 mg,24.7,12.39 g,,0.0 mg,Indulgent
171255,"Cream, fluid, half and half",Dairy and Egg Products,131.0,3.13,4.3,11.5,35.0 mg,0.0,80.57 g,0.0 g,0.9 mg,Balanced
170606,"Sausage, beef, cured, cooked, smoked",Sausages and Luncheon Meats,312.0,14.11,2.42,26.91,67.0 mg,0.0,53.56 g,,0.0 mg,Indulgent
171167,"Sauce, teriyaki, ready-to-serve","Soups, Sauces, and Gravies",89.0,5.93,15.56,0.02,0.0 mg,0.1,67.69 g,0.0 g,0.0 mg,Nourishing
172744,"Crackers, rye, wafers, plain",Baked Products,334.0,9.6,80.4,0.9,0.0 mg,22.9,5.0 g,0.0 g,0.1 mg,Indulgent
170493,"Potatoes, mashed, home-prepared, whole milk added",Vegetables and Vegetable Products,83.0,1.91,17.57,0.57,2.0 mg,1.5,78.48 g,0.0 g,6.2 mg,Indulgent
169666,"Toppings, nuts in syrup",Sweets,448.0,4.5,58.08,22.0,0.0 mg,2.3,14.69 g,0.0 g,0.3 mg,Indulgent
171626,"Ham, chopped, canned",Sausages and Luncheon Meats,239.0,16.06,0.26,18.83,49.0 mg,0.0,60.77 g,0.0 g,2.0 mg,Indulgent
174389,"Lamb, New Zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted","Lamb, Veal, and Game Products",317.0,19.86,0.0,25.74,99.0 mg,0.0,52.47 g,,0.0 mg,Indulgent
167674,"Restaurant, Chinese, lemon chicken",Restaurant Foods,252.0,11.87,20.61,13.55,32.0 mg,1.0,52.69 g,0.0 g,2.3 mg,Balanced
171024,"Oil, cottonseed, salad or cooking",Fats and Oils,884.0,0.0,0.0,100.0,0.0 mg,0.0,0.0 g,0.0 g,0.0 mg,Indulgent
168404,"Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt",Vegetables and Vegetable Products,132.0,8.49,23.76,0.66,0.0 mg,6.4,66.1 g,0.0 g,2.6 mg,Balanced
175042,"Leavening agents, yeast, baker's, compressed",Baked Products,105.0,8.4,18.1,1.9,0.0 mg,8.1,69.0 g,0.0 g,0.1 mg,Nourishing
174883,"Veal, external fat only, cooked","Lamb, Veal, and Game Products",540.0,15.28,0.0,53.23,85.0 mg,0.0,32.69 g,0.0 g,0.0 mg,Indulgent
169051,"Cheese, mozzarella, nonfat",Dairy and Egg Products,141.0,31.7,3.5,0.0,18.0 mg,1.8,60.2 g,0.0 g,0.0 mg,Nourishing
173714,"Fish, catfish, channel, wild, cooked, dry heat",Finfish and Shellfish Products,105.0,18.47,0.0,2.85,72.0 mg,0.0,77.67 g,,0.8 mg,Nourishing
173374,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",Beef Products,164.0,21.17,0.0,8.82,64.0 mg,0.0,69.5 g,0.0 g,0.0 mg,Balanced
